id,lat,lng,address,building_name,capacity,is_closed,notes,shelter_type,shelter_type_he,area_sqm,status,type
885d3a55-6845-4bae-9e2e-4c520d1f0862,33.0054952,35.2106301,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
88749e98-abd3-459d-8b6d-7b57e8bc7101,31.9824306,34.7867776,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
887587f3-e20e-4713-8da2-0453782ea9ee,29.5586958,34.9443831,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
8877685e-5cb2-43e5-b03a-5a5b0895ba19,31.8858335,34.8563469,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
887e7533-bd50-4f86-9ec7-c5c5065a8001,31.6338312,34.6084765,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
88829919-8edd-400f-9fea-60070c8ce00e,32.80362,34.9957733,המימוני 2,בית יעקב יסודי,0,False,,school,בית ספר (מתקן קליטה),0,פתוח,בית ספר (מתקן קליטה)
8884228b-b6d6-449e-8fcc-457c8a671925,32.9220608,35.3054464,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
88878ea5-bd27-4612-b069-e165c491cbcf,33.016073,35.2871991,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
888b7053-4511-497b-be84-772d060e2c27,32.9296415,35.2456124,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
88910ca2-ead9-4858-b904-7a90891d3a25,32.5996808,35.3151302,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
8893bded-4e90-4fe6-adba-4345cfd4f756,31.9287873,34.8555402,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
8895a68b-1465-4291-8f61-6dd1961b8c97,32.158872,34.9456364,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
889cc44e-cd87-4e05-a847-0ec8cba6f76e,31.7746188,35.2908969,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
88ab788a-dbd0-447a-bff9-9a2a1d568d2f,31.8173213,34.9785926,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
88b8cbbf-17d4-4d00-9c2c-a2e1550a074c,31.8857161,34.8041608,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
88c07ca3-dcbe-4de4-9b80-3cff9b87ea5c,32.8447243,35.6687697,Unknown address,,0,False,,public_shelter,מקלט ציבורי,0,פתוח,מקלט ציבורי
88cdc461-1dc3-490f-b771-e6de0dbfa04e,31.809657,34.6494381,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
88d49f11-c83d-4a4f-b7f7-ee8446473a9e,32.9675698,35.5885836,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
88e17f71-f84a-4ff4-b7de-69a86a866387,32.2706158,34.8697483,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
88e27f07-50b7-4bac-8ac2-36bb15e49024,32.906179,35.2947592,Unknown address,,0,False,,public_shelter,מקלט,0,פתוח,public_shelter
